Date,Departments and Agencies,Tenure,Employees
201612,Library and Archives Canada,Student,2
201612,Library and Archives Canada,Term,93
201612,Military Grievances External Review Committee,Indeterminate,37
201612,Military Grievances External Review Committee,Term,1
201612,Military Police Complaints Commission of Canada,Indeterminate,23
201612,Military Police Complaints Commission of Canada,Term,2
201612,National Defence,Casual,281
201612,National Defence,Indeterminate,21253
201612,National Defence,Student,47
201612,National Defence,Term,810
201612,National Energy Board,Casual,2
201612,National Energy Board,Indeterminate,416
201612,National Energy Board,Student,1
201612,National Energy Board,Term,42
201612,National Film Board,Indeterminate,332
201612,National Film Board,Term,41
201612,National Research Council Canada,Indeterminate,3196
201612,National Research Council Canada,Student,27
201612,National Research Council Canada,Term,584
201612,National Research Council Canada,Unknown,3
201612,Natural Resources Canada,Casual,50
201612,Natural Resources Canada,Indeterminate,3628
201612,Natural Resources Canada,Student,9
201612,Natural Resources Canada,Term,275
201612,Office of the Auditor General of Canada,Casual,1
201612,Office of the Auditor General of Canada,Indeterminate,512
201612,Office of the Auditor General of Canada,Student,4
201612,Office of the Auditor General of Canada,Term,46
201612,Office of the Auditor General of Canada,Unknown,2
201612,Office of the Commissioner for Federal Judicial Affairs Canada,Indeterminate,53
201612,Office of the Commissioner of Lobbying of Canada,Indeterminate,26
201612,Office of the Commissioner of Official Languages,Casual,1
201612,Office of the Commissioner of Official Languages,Indeterminate,145
201612,Office of the Commissioner of Official Languages,Term,6
201612,Office of the Governor General's Secretary,Indeterminate,126
201612,Office of the Governor General's Secretary,Student,2
201612,Office of the Governor General's Secretary,Term,15
201612,Office of the Public Sector Integrity Commissioner of Canada,Indeterminate,24
201612,Office of the Public Sector Integrity Commissioner of Canada,Unknown,1
201612,Office of the Superintendent of Financial Institutions Canada,Casual,8
201612,Office of the Superintendent of Financial Institutions Canada,Indeterminate,637
201612,Office of the Superintendent of Financial Institutions Canada,Student,3
201612,Office of the Superintendent of Financial Institutions Canada,Term,21
201612,Office of the Superintendent of Financial Institutions Canada,Unknown,3
201612,Offices of the information and Privacy Commissioners of Canada,Casual,1
201612,Offices of the information and Privacy Commissioners of Canada,Indeterminate,224
201612,Offices of the information and Privacy Commissioners of Canada,Term,13
201612,Parks Canada,Casual,17
201612,Parks Canada,Indeterminate,3238
201612,Parks Canada,Student,38
201612,Parks Canada,Term,526
201612,Parole Board of Canada,Casual,16
201612,Parole Board of Canada,Indeterminate,353
201612,Parole Board of Canada,Student,1
201612,Parole Board of Canada,Term,72
201612,Patented Medicine Prices Review Board Canada,Indeterminate,67
201612,Patented Medicine Prices Review Board Canada,Term,1
201612,Patented Medicine Prices Review Board Canada,Unknown,1
201612,Privy Council Office,Casual,26
201612,Privy Council Office,Indeterminate,641
201612,Privy Council Office,Student,8
201612,Privy Council Office,Term,32
201612,Public Health Agency of Canada,Casual,32
201612,Public Health Agency of Canada,Indeterminate,1908
201612,Public Health Agency of Canada,Student,24
201612,Public Health Agency of Canada,Term,118
201612,Public Prosecution Service of Canada,Casual,8
201612,Public Prosecution Service of Canada,Indeterminate,926
201612,Public Prosecution Service of Canada,Student,6
201612,Public Prosecution Service of Canada,Term,62
201612,Public Safety Canada,Casual,35
201612,Public Safety Canada,Indeterminate,953
201612,Public Safety Canada,Student,12
201612,Public Safety Canada,Term,45
201612,Public Service Commission of Canada,Casual,9
201612,Public Service Commission of Canada,Indeterminate,703
201612,Public Service Commission of Canada,Student,16
201612,Public Service Commission of Canada,Term,7
201612,Public Services and Procurement Canada,Casual,254
201612,Public Services and Procurement Canada,Indeterminate,10989
201612,Public Services and Procurement Canada,Student,125
201612,Public Services and Procurement Canada,Term,719
201612,Public Services and Procurement Canada,Unknown,1
201612,RCMP External Review Committee,Indeterminate,5
201612,RCMP External Review Committee,Term,2
201612,Registrar of the Supreme Court of Canada,Casual,1
201612,Registrar of the Supreme Court of Canada,Indeterminate,155
201612,Registrar of the Supreme Court of Canada,Student,11
201612,Registrar of the Supreme Court of Canada,Term,38
201612,Royal Canadian Mounted Police (Civilian Staff),Casual,38
201612,Royal Canadian Mounted Police (Civilian Staff),Indeterminate,6141
201612,Royal Canadian Mounted Police (Civilian Staff),Student,23
201612,Royal Canadian Mounted Police (Civilian Staff),Term,423
201612,Science and Engineering Research Canada,Indeterminate,360
201612,Science and Engineering Research Canada,Term,64
201612,Security Intelligence Review Committee,Indeterminate,18
201612,Security Intelligence Review Committee,Term,4
201612,Shared Services Canada,Casual,71
201612,Shared Services Canada,Indeterminate,4649
201612,Shared Services Canada,Student,34
201612,Shared Services Canada,Term,274
201612,Social Sciences and Humanities Research Council of Canada,Indeterminate,177
201612,Social Sciences and Humanities Research Council of Canada,Student,1
201612,Social Sciences and Humanities Research Council of Canada,Term,40
201612,Statistical Survey Operations,Indeterminate,463
201612,Statistical Survey Operations,Term,1302
201612,Statistics Canada,Casual,112
201612,Statistics Canada,Indeterminate,4453
201612,Statistics Canada,Student,139
201612,Statistics Canada,Term,397
201612,Status of Women Canada,Indeterminate,83
201612,Status of Women Canada,Term,6
201612,The Correctional Investigator Canada,Indeterminate,33
201612,The Correctional Investigator Canada,Student,1
201612,The Correctional Investigator Canada,Term,1
201612,Transport Canada,Casual,98
201612,Transport Canada,Indeterminate,4602
201612,Transport Canada,Student,43
201612,Transport Canada,Term,83
201612,Transportation Safety Board of Canada,Indeterminate,194
201612,Transportation Safety Board of Canada,Term,4
201612,Treasury Board of Canada Secretariat,Casual,15
201612,Treasury Board of Canada Secretariat,Indeterminate,1639
201612,Treasury Board of Canada Secretariat,Student,9
201612,Treasury Board of Canada Secretariat,Term,64
201612,Veterans Affairs Canada,Casual,52
201612,Veterans Affairs Canada,Indeterminate,2353
201612,Veterans Affairs Canada,Student,5
201612,Veterans Affairs Canada,Term,194
201612,Veterans Review and Appeal Board,Casual,1
201612,Veterans Review and Appeal Board,Indeterminate,72
201612,Veterans Review and Appeal Board,Term,19
201612,Western Economic Diversification Canada,Casual,4
201612,Western Economic Diversification Canada,Indeterminate,243
201612,Western Economic Diversification Canada,Student,3
201612,Western Economic Diversification Canada,Term,13
201703,Administrative Tribunals Support Service of Canada,Casual,32
201703,Administrative Tribunals Support Service of Canada,Indeterminate,393
201703,Administrative Tribunals Support Service of Canada,Student,10
201703,Administrative Tribunals Support Service of Canada,Term,134
201703,Administrative Tribunals Support Service of Canada,Unknown,1
201703,Agriculture and Agri-Food Canada,Casual,198
201703,Agriculture and Agri-Food Canada,Indeterminate,4280
201703,Agriculture and Agri-Food Canada,Student,512
201703,Agriculture and Agri-Food Canada,Term,244
201703,Atlantic Canada Opportunities Agency,Casual,16
201703,Atlantic Canada Opportunities Agency,Indeterminate,552
201703,Atlantic Canada Opportunities Agency,Student,17
201703,Atlantic Canada Opportunities Agency,Term,8
201703,Canada Border Services Agency,Casual,114
201703,Canada Border Services Agency,Indeterminate,13006
201703,Canada Border Services Agency,Student,440
201703,Canada Border Services Agency,Term,147
201703,Canada Revenue Agency,Indeterminate,30889
201703,Canada Revenue Agency,Student,997
201703,Canada Revenue Agency,Term,8336
201703,Canada Revenue Agency,Unknown,1
201703,Canada School of Public Service,Casual,43
201703,Canada School of Public Service,Indeterminate,528
201703,Canada School of Public Service,Student,26
201703,Canada School of Public Service,Term,13
201703,Canadian Dairy Commission,Casual,4
201703,Canadian Dairy Commission,Indeterminate,54
201703,Canadian Dairy Commission,Term,3
201703,Canadian Environmental Assessment Agency,Casual,19
201703,Canadian Environmental Assessment Agency,Indeterminate,232
201703,Canadian Environmental Assessment Agency,Student,13
201703,Canadian Environmental Assessment Agency,Term,25
201703,Canadian Food Inspection Agency,Indeterminate,5501
201703,Canadian Food Inspection Agency,Student,92
201703,Canadian Food Inspection Agency,Term,587
201703,Canadian Grain Commission,Casual,8
201703,Canadian Grain Commission,Indeterminate,394
201703,Canadian Grain Commission,Student,4
201703,Canadian Grain Commission,Term,29
201703,Canadian Heritage,Casual,79
201703,Canadian Heritage,Indeterminate,1546
201703,Canadian Heritage,Student,61
201703,Canadian Heritage,Term,73
201703,Canadian High Arctic Research Station,Casual,1
201703,Canadian High Arctic Research Station,Indeterminate,17
201703,Canadian High Arctic Research Station,Term,8
201703,Canadian High Arctic Research Station,Unknown,1
201703,Canadian Human Rights Commission,Casual,11
201703,Canadian Human Rights Commission,Indeterminate,162
201703,Canadian Human Rights Commission,Student,11
201703,Canadian Human Rights Commission,Term,7
201703,Canadian Institutes of Health Research,Indeterminate,391
201703,Canadian Institutes of Health Research,Student,18
201703,Canadian Institutes of Health Research,Term,53
201703,Canadian Intergovernmental Conference Secretariat,Indeterminate,20
201703,Canadian Intergovernmental Conference Secretariat,Student,1
201703,Canadian Intergovernmental Conference Secretariat,Term,1
201703,Canadian Northern Economic Development Agency,Casual,4
201703,Canadian Northern Economic Development Agency,Indeterminate,71
201703,Canadian Northern Economic Development Agency,Student,1
201703,Canadian Northern Economic Development Agency,Term,2
201703,Canadian Nuclear Safety Commission,Indeterminate,753
201703,Canadian Nuclear Safety Commission,Student,14
201703,Canadian Nuclear Safety Commission,Term,91
201703,Canadian Nuclear Safety Commission,Unknown,1
201703,Canadian Radio-television and Telecommunications Commission,Casual,10
201703,Canadian Radio-television and Telecommunications Commission,Indeterminate,421
201703,Canadian Radio-television and Telecommunications Commission,Student,10
201703,Canadian Radio-television and Telecommunications Commission,Term,21
201703,Canadian Space Agency,Casual,37
201703,Canadian Space Agency,Indeterminate,540
201703,Canadian Space Agency,Student,47
201703,Canadian Space Agency,Term,31
201703,Canadian Transportation Agency,Casual,20
201703,Canadian Transportation Agency,Indeterminate,181
201703,Canadian Transportation Agency,Student,8
201703,Canadian Transportation Agency,Term,14
201703,Civilian Review and Complaints Commission for the RCMP,Casual,8
201703,Civilian Review and Complaints Commission for the RCMP,Indeterminate,50
201703,Civilian Review and Complaints Commission for the RCMP,Student,3
201703,Civilian Review and Complaints Commission for the RCMP,Term,6
201703,Communications Security Establishment,Casual,1
201703,Communications Security Establishment,Indeterminate,2070
201703,Communications Security Establishment,Student,55
